"ParticipantID","Stage","set","wIndex","Achiever","FreeSpirit","TransformOfChallenge","TransformOfBorendom","Group","AbsError"
81,"BL",2,14,77,56,86,58,"E",0.5126
81,"BL",2,15,77,56,86,58,"E",0.5638
81,"BL",2,16,77,56,86,58,"E",0.5175
81,"BL",2,17,77,56,86,58,"E",0.6454
81,"BL",2,18,77,56,86,58,"E",0.5883
81,"BL",2,19,77,56,86,58,"E",0.6011
81,"BL",2,20,77,56,86,58,"E",0.5012
81,"STR",1,1,77,56,86,58,"E",0.5446
81,"STR",1,2,77,56,86,58,"E",0.5231
81,"STR",1,3,77,56,86,58,"E",0.5712
81,"STR",1,4,77,56,86,58,"E",0.6531
81,"STR",1,5,77,56,86,58,"E",0.4696
81,"STR",1,6,77,56,86,58,"E",0.5051
81,"STR",1,7,77,56,86,58,"E",0.414
81,"STR",1,8,77,56,86,58,"E",0.6059
81,"STR",1,9,77,56,86,58,"E",0.502
81,"STR",1,10,77,56,86,58,"E",0.4309
81,"STR",1,11,77,56,86,58,"E",0.4948
81,"STR",1,12,77,56,86,58,"E",0.4974
81,"STR",1,13,77,56,86,58,"E",0.4538
81,"STR",1,14,77,56,86,58,"E",0.441
81,"STR",1,15,77,56,86,58,"E",0.4685
81,"STR",1,16,77,56,86,58,"E",0.4323
81,"STR",1,17,77,56,86,58,"E",0.42
81,"STR",1,18,77,56,86,58,"E",0.4818
81,"STR",1,19,77,56,86,58,"E",0.446
81,"STR",1,20,77,56,86,58,"E",0.5269
81,"STR",2,1,77,56,86,58,"E",0.4361
81,"STR",2,2,77,56,86,58,"E",0.3729
81,"STR",2,3,77,56,86,58,"E",0.4641
81,"STR",2,4,77,56,86,58,"E",0.5125
81,"STR",2,5,77,56,86,58,"E",0.403
81,"STR",2,6,77,56,86,58,"E",0.3988
81,"STR",2,7,77,56,86,58,"E",0.4408
81,"STR",2,8,77,56,86,58,"E",0.3501
81,"STR",2,9,77,56,86,58,"E",0.4014
81,"STR",2,10,77,56,86,58,"E",0.4505
81,"STR",2,11,77,56,86,58,"E",0.373
81,"STR",2,12,77,56,86,58,"E",0.4101
81,"STR",2,13,77,56,86,58,"E",0.4494
81,"STR",2,14,77,56,86,58,"E",0.3875
81,"STR",2,15,77,56,86,58,"E",0.3945
81,"STR",2,16,77,56,86,58,"E",0.3612
81,"STR",2,17,77,56,86,58,"E",0.4293
81,"STR",2,18,77,56,86,58,"E",0.4133
81,"STR",2,19,77,56,86,58,"E",0.3924
81,"STR",2,20,77,56,86,58,"E",0.3693
81,"LTR",1,1,77,56,86,58,"E",0.5871
81,"LTR",1,2,77,56,86,58,"E",0.5677
81,"LTR",1,3,77,56,86,58,"E",0.5224
81,"LTR",1,4,77,56,86,58,"E",0.6235
81,"LTR",1,5,77,56,86,58,"E",0.5506
81,"LTR",1,6,77,56,86,58,"E",0.5896
81,"LTR",1,7,77,56,86,58,"E",0.5712
81,"LTR",1,8,77,56,86,58,"E",0.6933
81,"LTR",1,9,77,56,86,58,"E",0.5646
81,"LTR",1,10,77,56,86,58,"E",0.5337
81,"LTR",1,11,77,56,86,58,"E",0.5357
81,"LTR",1,12,77,56,86,58,"E",0.6454
81,"LTR",1,13,77,56,86,58,"E",0.6027
81,"LTR",1,14,77,56,86,58,"E",0.472
81,"LTR",1,15,77,56,86,58,"E",0.59
81,"LTR",1,16,77,56,86,58,"E",0.4733
81,"LTR",1,17,77,56,86,58,"E",0.5442
81,"LTR",1,18,77,56,86,58,"E",0.4793
81,"LTR",1,19,77,56,86,58,"E",0.4937
81,"LTR",1,20,77,56,86,58,"E",0.5225
81,"LTR",2,1,77,56,86,58,"E",0.5505
81,"LTR",2,2,77,56,86,58,"E",0.497
81,"LTR",2,3,77,56,86,58,"E",0.5063
81,"LTR",2,4,77,56,86,58,"E",0.5163
81,"LTR",2,5,77,56,86,58,"E",0.5034
81,"LTR",2,6,77,56,86,58,"E",0.5235
81,"LTR",2,7,77,56,86,58,"E",0.4853
81,"LTR",2,8,77,56,86,58,"E",0.457
81,"LTR",2,9,77,56,86,58,"E",0.4866
81,"LTR",2,10,77,56,86,58,"E",0.5117
81,"LTR",2,11,77,56,86,58,"E",0.4927
81,"LTR",2,12,77,56,86,58,"E",0.4121
81,"LTR",2,13,77,56,86,58,"E",0.5097
81,"LTR",2,14,77,56,86,58,"E",0.4097
81,"LTR",2,15,77,56,86,58,"E",0.5251
81,"LTR",2,16,77,56,86,58,"E",0.3794
81,"LTR",2,17,77,56,86,58,"E",0.4358
81,"LTR",2,18,77,56,86,58,"E",0.4283
81,"LTR",2,19,77,56,86,58,"E",0.4047
81,"LTR",2,20,77,56,86,58,"E",0.4315
82,"BL",1,1,93,71,75,66,"C",1.0523
82,"BL",1,2,93,71,75,66,"C",1.0836
82,"BL",1,3,93,71,75,66,"C",1.0182
82,"BL",1,4,93,71,75,66,"C",0.9652
82,"BL",1,5,93,71,75,66,"C",0.9447
82,"BL",1,6,93,71,75,66,"C",1.1016
82,"BL",1,7,93,71,75,66,"C",1.0261
82,"BL",1,8,93,71,75,66,"C",1.2074
82,"BL",1,9,93,71,75,66,"C",1.088
82,"BL",1,10,93,71,75,66,"C",1.0737
82,"BL",1,11,93,71,75,66,"C",1.0858
82,"BL",1,12,93,71,75,66,"C",1.1335
82,"BL",1,13,93,71,75,66,"C",1.0403
82,"BL",1,14,93,71,75,66,"C",1.0878
82,"BL",1,15,93,71,75,66,"C",1.2699
82,"BL",1,16,93,71,75,66,"C",1.0519
82,"BL",1,17,93,71,75,66,"C",1.011
82,"BL",1,18,93,71,75,66,"C",1.1386
82,"BL",1,19,93,71,75,66,"C",1.0402
82,"BL",1,20,93,71,75,66,"C",0.9047
82,"BL",2,1,93,71,75,66,"C",1.108
82,"BL",2,2,93,71,75,66,"C",1.0558
82,"BL",2,3,93,71,75,66,"C",0.9438
82,"BL",2,4,93,71,75,66,"C",1.0883
82,"BL",2,5,93,71,75,66,"C",0.9337
82,"BL",2,6,93,71,75,66,"C",1.1641
82,"BL",2,7,93,71,75,66,"C",0.9595
82,"BL",2,8,93,71,75,66,"C",0.9473
82,"BL",2,9,93,71,75,66,"C",1.0248
82,"BL",2,10,93,71,75,66,"C",0.8339
82,"BL",2,11,93,71,75,66,"C",0.8333
82,"BL",2,12,93,71,75,66,"C",0.9871
82,"BL",2,13,93,71,75,66,"C",0.9618
82,"BL",2,14,93,71,75,66,"C",0.9925
82,"BL",2,15,93,71,75,66,"C",0.8458
82,"BL",2,16,93,71,75,66,"C",0.8979
82,"BL",2,17,93,71,75,66,"C",0.8428
82,"BL",2,18,93,71,75,66,"C",0.788
82,"BL",2,19,93,71,75,66,"C",0.8296
82,"BL",2,20,93,71,75,66,"C",0.7978
82,"STR",1,1,93,71,75,66,"C",0.8852
82,"STR",1,2,93,71,75,66,"C",0.7652
82,"STR",1,3,93,71,75,66,"C",0.8261
82,"STR",1,4,93,71,75,66,"C",1.1242
82,"STR",1,5,93,71,75,66,"C",0.8679
82,"STR",1,6,93,71,75,66,"C",0.7027
82,"STR",1,7,93,71,75,66,"C",0.7003
82,"STR",1,8,93,71,75,66,"C",0.9891
82,"STR",1,9,93,71,75,66,"C",0.8788
82,"STR",1,10,93,71,75,66,"C",0.8345
82,"STR",1,11,93,71,75,66,"C",0.6805
82,"STR",1,12,93,71,75,66,"C",0.832
82,"STR",1,13,93,71,75,66,"C",0.8552
82,"STR",1,14,93,71,75,66,"C",0.8629
82,"STR",1,15,93,71,75,66,"C",0.8402
82,"STR",1,16,93,71,75,66,"C",0.7588
82,"STR",1,17,93,71,75,66,"C",0.874
82,"STR",1,18,93,71,75,66,"C",0.8118
82,"STR",1,19,93,71,75,66,"C",0.8428
82,"STR",1,20,93,71,75,66,"C",0.6091
82,"STR",2,1,93,71,75,66,"C",0.7402
82,"STR",2,2,93,71,75,66,"C",0.7498
82,"STR",2,3,93,71,75,66,"C",0.8332
82,"STR",2,4,93,71,75,66,"C",0.8011
82,"STR",2,5,93,71,75,66,"C",0.787
82,"STR",2,6,93,71,75,66,"C",0.7355
82,"STR",2,7,93,71,75,66,"C",0.8834
82,"STR",2,8,93,71,75,66,"C",0.7217
82,"STR",2,9,93,71,75,66,"C",0.8054
82,"STR",2,10,93,71,75,66,"C",0.5851
82,"STR",2,11,93,71,75,66,"C",0.6406
82,"STR",2,12,93,71,75,66,"C",0.6631
82,"STR",2,13,93,71,75,66,"C",0.7212
82,"STR",2,14,93,71,75,66,"C",0.6226
82,"STR",2,15,93,71,75,66,"C",0.627
82,"STR",2,16,93,71,75,66,"C",0.7073
82,"STR",2,17,93,71,75,66,"C",0.7674
82,"STR",2,18,93,71,75,66,"C",0.6046
82,"STR",2,19,93,71,75,66,"C",0.7
82,"STR",2,20,93,71,75,66,"C",0.7415
82,"LTR",1,1,93,71,75,66,"C",1.2983
82,"LTR",1,2,93,71,75,66,"C",0.9426
82,"LTR",1,3,93,71,75,66,"C",1.0346
82,"LTR",1,4,93,71,75,66,"C",1.0606
82,"LTR",1,5,93,71,75,66,"C",0.9747
82,"LTR",1,6,93,71,75,66,"C",0.9125
82,"LTR",1,7,93,71,75,66,"C",0.9449
82,"LTR",1,8,93,71,75,66,"C",0.9456
82,"LTR",1,9,93,71,75,66,"C",0.8466
82,"LTR",1,10,93,71,75,66,"C",0.8109
82,"LTR",1,11,93,71,75,66,"C",0.9706
82,"LTR",1,12,93,71,75,66,"C",0.8336
82,"LTR",1,13,93,71,75,66,"C",0.9339
82,"LTR",1,14,93,71,75,66,"C",0.937
82,"LTR",1,15,93,71,75,66,"C",0.9536
82,"LTR",1,16,93,71,75,66,"C",0.8068
82,"LTR",1,17,93,71,75,66,"C",0.8462
82,"LTR",1,18,93,71,75,66,"C",0.7762
82,"LTR",1,19,93,71,75,66,"C",0.8403
82,"LTR",1,20,93,71,75,66,"C",0.8088
82,"LTR",2,1,93,71,75,66,"C",0.9294
82,"LTR",2,2,93,71,75,66,"C",0.83
82,"LTR",2,3,93,71,75,66,"C",0.775
82,"LTR",2,4,93,71,75,66,"C",0.9344
82,"LTR",2,5,93,71,75,66,"C",0.8695
82,"LTR",2,6,93,71,75,66,"C",0.9269
82,"LTR",2,7,93,71,75,66,"C",0.9395
82,"LTR",2,8,93,71,75,66,"C",0.8696
82,"LTR",2,9,93,71,75,66,"C",0.7724
82,"LTR",2,10,93,71,75,66,"C",0.8363
82,"LTR",2,11,93,71,75,66,"C",0.882
82,"LTR",2,12,93,71,75,66,"C",0.8554
82,"LTR",2,13,93,71,75,66,"C",0.7906
82,"LTR",2,14,93,71,75,66,"C",0.8436
82,"LTR",2,15,93,71,75,66,"C",0.7356
82,"LTR",2,16,93,71,75,66,"C",0.6934
82,"LTR",2,17,93,71,75,66,"C",0.8158
82,"LTR",2,18,93,71,75,66,"C",0.7544
82,"LTR",2,19,93,71,75,66,"C",0.7982
82,"LTR",2,20,93,71,75,66,"C",0.6686
83,"BL",1,1,73,62,69,77,"E",1.1711
83,"BL",1,2,73,62,69,77,"E",1.1471
83,"BL",1,3,73,62,69,77,"E",1.0682
83,"BL",1,4,73,62,69,77,"E",1.0217
83,"BL",1,5,73,62,69,77,"E",0.9449
83,"BL",1,6,73,62,69,77,"E",1.1349
83,"BL",1,7,73,62,69,77,"E",1.1089
83,"BL",1,8,73,62,69,77,"E",1.051
83,"BL",1,9,73,62,69,77,"E",1.0053
83,"BL",1,10,73,62,69,77,"E",1.0081
83,"BL",1,11,73,62,69,77,"E",0.8954
83,"BL",1,12,73,62,69,77,"E",1.161
83,"BL",1,13,73,62,69,77,"E",0.912
83,"BL",1,14,73,62,69,77,"E",0.8889
83,"BL",1,15,73,62,69,77,"E",1.0764
83,"BL",1,16,73,62,69,77,"E",0.8515
83,"BL",1,17,73,62,69,77,"E",0.8653
83,"BL",1,18,73,62,69,77,"E",0.9519
83,"BL",1,19,73,62,69,77,"E",0.8047
83,"BL",1,20,73,62,69,77,"E",0.8887
83,"BL",2,1,73,62,69,77,"E",0.9009
83,"BL",2,2,73,62,69,77,"E",0.9152
83,"BL",2,3,73,62,69,77,"E",0.9907
83,"BL",2,4,73,62,69,77,"E",0.9374
83,"BL",2,5,73,62,69,77,"E",0.9378
83,"BL",2,6,73,62,69,77,"E",0.7501
83,"BL",2,7,73,62,69,77,"E",0.8685
83,"BL",2,8,73,62,69,77,"E",0.7414
83,"BL",2,9,73,62,69,77,"E",0.9197
83,"BL",2,10,73,62,69,77,"E",0.7344
83,"BL",2,11,73,62,69,77,"E",0.7792
83,"BL",2,12,73,62,69,77,"E",0.8409
83,"BL",2,13,73,62,69,77,"E",0.6671
83,"BL",2,14,73,62,69,77,"E",0.9401
83,"BL",2,15,73,62,69,77,"E",0.9986
83,"BL",2,16,73,62,69,77,"E",0.7324
83,"BL",2,17,73,62,69,77,"E",1.032
83,"BL",2,18,73,62,69,77,"E",0.8096
83,"BL",2,19,73,62,69,77,"E",0.9193
83,"BL",2,20,73,62,69,77,"E",0.7426
83,"STR",1,1,73,62,69,77,"E",0.602
83,"STR",1,2,73,62,69,77,"E",0.6976
83,"STR",1,3,73,62,69,77,"E",0.7492
83,"STR",1,4,73,62,69,77,"E",0.6864
83,"STR",1,5,73,62,69,77,"E",0.6099
83,"STR",1,6,73,62,69,77,"E",0.6689
83,"STR",1,7,73,62,69,77,"E",0.7696
83,"STR",1,8,73,62,69,77,"E",0.6834
83,"STR",1,9,73,62,69,77,"E",0.6882
83,"STR",1,10,73,62,69,77,"E",0.6081
83,"STR",1,11,73,62,69,77,"E",0.5381
83,"STR",1,12,73,62,69,77,"E",0.6195
83,"STR",1,13,73,62,69,77,"E",0.5422
83,"STR",1,14,73,62,69,77,"E",0.6685
83,"STR",1,15,73,62,69,77,"E",0.6198
83,"STR",1,16,73,62,69,77,"E",0.5552
83,"STR",1,17,73,62,69,77,"E",0.584
83,"STR",1,18,73,62,69,77,"E",0.5938
83,"STR",1,19,73,62,69,77,"E",0.6259
83,"STR",1,20,73,62,69,77,"E",0.7196
83,"STR",2,1,73,62,69,77,"E",0.6717
83,"STR",2,2,73,62,69,77,"E",0.5898
83,"STR",2,3,73,62,69,77,"E",0.503
83,"STR",2,4,73,62,69,77,"E",0.5902
83,"STR",2,5,73,62,69,77,"E",0.5749
83,"STR",2,6,73,62,69,77,"E",0.5837
83,"STR",2,7,73,62,69,77,"E",0.5238
83,"STR",2,8,73,62,69,77,"E",0.6741
83,"STR",2,9,73,62,69,77,"E",0.6205
83,"STR",2,10,73,62,69,77,"E",0.5556
83,"STR",2,11,73,62,69,77,"E",0.51
83,"STR",2,12,73,62,69,77,"E",0.5023
83,"STR",2,13,73,62,69,77,"E",0.5243
83,"STR",2,14,73,62,69,77,"E",0.5004
83,"STR",2,15,73,62,69,77,"E",0.6097
83,"STR",2,16,73,62,69,77,"E",0.5361
83,"STR",2,17,73,62,69,77,"E",0.4839
83,"STR",2,18,73,62,69,77,"E",0.5385
83,"STR",2,19,73,62,69,77,"E",0.4886
83,"STR",2,20,73,62,69,77,"E",0.4979
83,"LTR",1,1,73,62,69,77,"E",0.7672
83,"LTR",1,2,73,62,69,77,"E",0.8406
83,"LTR",1,3,73,62,69,77,"E",0.7974
83,"LTR",1,4,73,62,69,77,"E",0.8598
83,"LTR",1,5,73,62,69,77,"E",0.8184
83,"LTR",1,6,73,62,69,77,"E",0.7854
83,"LTR",1,7,73,62,69,77,"E",0.9557
83,"LTR",1,8,73,62,69,77,"E",0.7888
83,"LTR",1,9,73,62,69,77,"E",0.9848
83,"LTR",1,10,73,62,69,77,"E",0.8419
83,"LTR",1,11,73,62,69,77,"E",0.8719
83,"LTR",1,12,73,62,69,77,"E",0.705
83,"LTR",1,13,73,62,69,77,"E",0.7011
83,"LTR",1,14,73,62,69,77,"E",0.6916
83,"LTR",1,15,73,62,69,77,"E",0.7852
83,"LTR",1,16,73,62,69,77,"E",0.7103
83,"LTR",1,17,73,62,69,77,"E",0.6185
83,"LTR",1,18,73,62,69,77,"E",0.7365
83,"LTR",1,19,73,62,69,77,"E",0.6517
83,"LTR",1,20,73,62,69,77,"E",0.664
83,"LTR",2,1,73,62,69,77,"E",0.7898
83,"LTR",2,2,73,62,69,77,"E",0.7529
83,"LTR",2,3,73,62,69,77,"E",0.6528
83,"LTR",2,4,73,62,69,77,"E",0.7025
83,"LTR",2,5,73,62,69,77,"E",0.7534
83,"LTR",2,6,73,62,69,77,"E",0.6346
83,"LTR",2,7,73,62,69,77,"E",0.7902
83,"LTR",2,8,73,62,69,77,"E",0.6131
83,"LTR",2,9,73,62,69,77,"E",0.6705
83,"LTR",2,10,73,62,69,77,"E",0.5996
83,"LTR",2,11,73,62,69,77,"E",0.6553
83,"LTR",2,12,73,62,69,77,"E",0.7186
83,"LTR",2,13,73,62,69,77,"E",0.7318
83,"LTR",2,14,73,62,69,77,"E",0.5908
83,"LTR",2,15,73,62,69,77,"E",0.7173
83,"LTR",2,16,73,62,69,77,"E",0.5547
83,"LTR",2,17,73,62,69,77,"E",0.6894
83,"LTR",2,18,73,62,69,77,"E",0.6133
83,"LTR",2,19,73,62,69,77,"E",0.6161
83,"LTR",2,20,73,62,69,77,"E",0.616
84,"BL",1,1,73,67,98,61,"C",0.8859
84,"BL",1,2,73,67,98,61,"C",0.8184
84,"BL",1,3,73,67,98,61,"C",0.9477
84,"BL",1,4,73,67,98,61,"C",0.7517
84,"BL",1,5,73,67,98,61,"C",0.8426
84,"BL",1,6,73,67,98,61,"C",0.7977
84,"BL",1,7,73,67,98,61,"C",0.8448
84,"BL",1,8,73,67,98,61,"C",0.8647
84,"BL",1,9,73,67,98,61,"C",0.6617
84,"BL",1,10,73,67,98,61,"C",0.7017
84,"BL",1,11,73,67,98,61,"C",0.7748
84,"BL",1,12,73,67,98,61,"C",0.8291
84,"BL",1,13,73,67,98,61,"C",0.7135
84,"BL",1,14,73,67,98,61,"C",0.8702
84,"BL",1,15,73,67,98,61,"C",0.8418
84,"BL",1,16,73,67,98,61,"C",0.6056
84,"BL",1,17,73,67,98,61,"C",0.7277
84,"BL",1,18,73,67,98,61,"C",0.6881
84,"BL",1,19,73,67,98,61,"C",0.7584
84,"BL",1,20,73,67,98,61,"C",0.6833
84,"BL",2,1,73,67,98,61,"C",0.7732
84,"BL",2,2,73,67,98,61,"C",0.6871
84,"BL",2,3,73,67,98,61,"C",0.6958
84,"BL",2,4,73,67,98,61,"C",0.7846
84,"BL",2,5,73,67,98,61,"C",0.6012
84,"BL",2,6,73,67,98,61,"C",0.8055
84,"BL",2,7,73,67,98,61,"C",0.8001
84,"BL",2,8,73,67,98,61,"C",0.6459
84,"BL",2,9,73,67,98,61,"C",0.6644
84,"BL",2,10,73,67,98,61,"C",0.7097
84,"BL",2,11,73,67,98,61,"C",0.7713
84,"BL",2,12,73,67,98,61,"C",0.6738
84,"BL",2,13,73,67,98,61,"C",0.6112
84,"BL",2,14,73,67,98,61,"C",0.584
84,"BL",2,15,73,67,98,61,"C",0.7617
84,"BL",2,16,73,67,98,61,"C",0.6208
84,"BL",2,17,73,67,98,61,"C",0.7861
84,"BL",2,18,73,67,98,61,"C",0.6655
84,"BL",2,19,73,67,98,61,"C",0.7189
84,"BL",2,20,73,67,98,61,"C",0.6839
84,"STR",1,1,73,67,98,61,"C",0.5797
84,"STR",1,2,73,67,98,61,"C",0.5004
84,"STR",1,3,73,67,98,61,"C",0.6941
84,"STR",1,4,73,67,98,61,"C",0.478
84,"STR",1,5,73,67,98,61,"C",0.5771
84,"STR",1,6,73,67,98,61,"C",0.55
84,"STR",1,7,73,67,98,61,"C",0.6008
84,"STR",1,8,73,67,98,61,"C",0.5493
84,"STR",1,9,73,67,98,61,"C",0.5861
84,"STR",1,10,73,67,98,61,"C",0.5509
84,"STR",1,11,73,67,98,61,"C",0.5429
84,"STR",1,12,73,67,98,61,"C",0.554
84,"STR",1,13,73,67,98,61,"C",0.5469
84,"STR",1,14,73,67,98,61,"C",0.5286
84,"STR",1,15,73,67,98,61,"C",0.5385
84,"STR",1,16,73,67,98,61,"C",0.5298
84,"STR",1,17,73,67,98,61,"C",0.5434
84,"STR",1,18,73,67,98,61,"C",0.5568
84,"STR",1,19,73,67,98,61,"C",0.3978
84,"STR",1,20,73,67,98,61,"C",0.5626
84,"STR",2,1,73,67,98,61,"C",0.5057
84,"STR",2,2,73,67,98,61,"C",0.5328
84,"STR",2,3,73,67,98,61,"C",0.4876
84,"STR",2,4,73,67,98,61,"C",0.5198
84,"STR",2,5,73,67,98,61,"C",0.5541
84,"STR",2,6,73,67,98,61,"C",0.4725
84,"STR",2,7,73,67,98,61,"C",0.5382
84,"STR",2,8,73,67,98,61,"C",0.4624
84,"STR",2,9,73,67,98,61,"C",0.4564
84,"STR",2,10,73,67,98,61,"C",0.4301
84,"STR",2,11,73,67,98,61,"C",0.4884
84,"STR",2,12,73,67,98,61,"C",0.4418
84,"STR",2,13,73,67,98,61,"C",0.4777
84,"STR",2,14,73,67,98,61,"C",0.4789
84,"STR",2,15,73,67,98,61,"C",0.4912
84,"STR",2,16,73,67,98,61,"C",0.4131
84,"STR",2,17,73,67,98,61,"C",0.5219
84,"STR",2,18,73,67,98,61,"C",0.4705
84,"STR",2,19,73,67,98,61,"C",0.5013
84,"STR",2,20,73,67,98,61,"C",0.3857
84,"LTR",1,1,73,67,98,61,"C",0.7726
84,"LTR",1,2,73,67,98,61,"C",0.6574
84,"LTR",1,3,73,67,98,61,"C",0.7752
84,"LTR",1,4,73,67,98,61,"C",0.6474
84,"LTR",1,5,73,67,98,61,"C",0.5913
84,"LTR",1,6,73,67,98,61,"C",0.5577
84,"LTR",1,7,73,67,98,61,"C",0.6658
84,"LTR",1,8,73,67,98,61,"C",0.5135
84,"LTR",1,9,73,67,98,61,"C",0.6128
84,"LTR",1,10,73,67,98,61,"C",0.6371
84,"LTR",1,11,73,67,98,61,"C",0.6356
84,"LTR",1,12,73,67,98,61,"C",0.6324
84,"LTR",1,13,73,67,98,61,"C",0.5577
84,"LTR",1,14,73,67,98,61,"C",0.6747
84,"LTR",1,15,73,67,98,61,"C",0.4804
84,"LTR",1,16,73,67,98,61,"C",0.4178
84,"LTR",1,17,73,67,98,61,"C",0.5564
84,"LTR",1,18,73,67,98,61,"C",0.6217
84,"LTR",1,19,73,67,98,61,"C",0.586
84,"LTR",1,20,73,67,98,61,"C",0.5848
84,"LTR",2,1,73,67,98,61,"C",0.6169
84,"LTR",2,2,73,67,98,61,"C",0.6275
84,"LTR",2,3,73,67,98,61,"C",0.5424
84,"LTR",2,4,73,67,98,61,"C",0.5169
84,"LTR",2,5,73,67,98,61,"C",0.6368
84,"LTR",2,6,73,67,98,61,"C",0.5398
84,"LTR",2,7,73,67,98,61,"C",0.5347
84,"LTR",2,8,73,67,98,61,"C",0.5192
84,"LTR",2,9,73,67,98,61,"C",0.5441
84,"LTR",2,10,73,67,98,61,"C",0.5108
84,"LTR",2,11,73,67,98,61,"C",0.4651
84,"LTR",2,12,73,67,98,61,"C",0.4779
84,"LTR",2,13,73,67,98,61,"C",0.6126
84,"LTR",2,14,73,67,98,61,"C",0.5459
84,"LTR",2,15,73,67,98,61,"C",0.5754
84,"LTR",2,16,73,67,98,61,"C",0.5091
84,"LTR",2,17,73,67,98,61,"C",0.543
84,"LTR",2,18,73,67,98,61,"C",0.467
84,"LTR",2,19,73,67,98,61,"C",0.5031
84,"LTR",2,20,73,67,98,61,"C",0.4626
85,"BL",1,1,75,71,89,18,"E",0.9838
85,"BL",1,2,75,71,89,18,"E",0.9789
85,"BL",1,3,75,71,89,18,"E",1.0208
85,"BL",1,4,75,71,89,18,"E",0.9264
85,"BL",1,5,75,71,89,18,"E",0.9783
85,"BL",1,6,75,71,89,18,"E",1.034
85,"BL",1,7,75,71,89,18,"E",0.9048
85,"BL",1,8,75,71,89,18,"E",0.9105
85,"BL",1,9,75,71,89,18,"E",0.8992
85,"BL",1,10,75,71,89,18,"E",0.8974
85,"BL",1,11,75,71,89,18,"E",0.9651
85,"BL",1,12,75,71,89,18,"E",0.9395
85,"BL",1,13,75,71,89,18,"E",0.8559
85,"BL",1,14,75,71,89,18,"E",0.8938
85,"BL",1,15,75,71,89,18,"E",1.1039
85,"BL",1,16,75,71,89,18,"E",0.7669
85,"BL",1,17,75,71,89,18,"E",0.8573
85,"BL",1,18,75,71,89,18,"E",0.806
85,"BL",1,19,75,71,89,18,"E",0.9147
85,"BL",1,20,75,71,89,18,"E",0.7582
85,"BL",2,1,75,71,89,18,"E",0.8766
85,"BL",2,2,75,71,89,18,"E",0.766
85,"BL",2,3,75,71,89,18,"E",0.8898
85,"BL",2,4,75,71,89,18,"E",0.8346
85,"BL",2,5,75,71,89,18,"E",0.7674
85,"BL",2,6,75,71,89,18,"E",0.8312
85,"BL",2,7,75,71,89,18,"E",0.7853
85,"BL",2,8,75,71,89,18,"E",0.7545
85,"BL",2,9,75,71,89,18,"E",0.7428
85,"BL",2,10,75,71,89,18,"E",0.8553
85,"BL",2,11,75,71,89,18,"E",0.8155
85,"BL",2,12,75,71,89,18,"E",0.7551
85,"BL",2,13,75,71,89,18,"E",0.7743
85,"BL",2,14,75,71,89,18,"E",0.7417
85,"BL",2,15,75,71,89,18,"E",0.612
85,"BL",2,16,75,71,89,18,"E",0.6471
85,"BL",2,17,75,71,89,18,"E",0.7526
85,"BL",2,18,75,71,89,18,"E",0.7321
85,"BL",2,19,75,71,89,18,"E",0.6798
85,"BL",2,20,75,71,89,18,"E",0.7303
85,"STR",1,1,75,71,89,18,"E",0.5117
85,"STR",1,2,75,71,89,18,"E",0.5885
85,"STR",1,3,75,71,89,18,"E",0.5492
85,"STR",1,4,75,71,89,18,"E",0.5206
85,"STR",1,5,75,71,89,18,"E",0.5462
85,"STR",1,6,75,71,89,18,"E",0.5306
85,"STR",1,7,75,71,89,18,"E",0.6426
85,"STR",1,8,75,71,89,18,"E",0.4781
85,"STR",1,9,75,71,89,18,"E",0.5865
85,"STR",1,10,75,71,89,18,"E",0.4618
85,"STR",1,11,75,71,89,18,"E",0.4785
85,"STR",1,12,75,71,89,18,"E",0.6108
85,"STR",1,13,75,71,89,18,"E",0.5694
85,"STR",1,14,75,71,89,18,"E",0.4905
85,"STR",1,15,75,71,89,18,"E",0.5832
85,"STR",1,16,75,71,89,18,"E",0.427
85,"STR",1,17,75,71,89,18,"E",0.6332
85,"STR",1,18,75,71,89,18,"E",0.5579
85,"STR",1,19,75,71,89,18,"E",0.4485
85,"STR",1,20,75,71,89,18,"E",0.5092
85,"STR",2,1,75,71,89,18,"E",0.4797
85,"STR",2,2,75,71,89,18,"E",0.4847
85,"STR",2,3,75,71,89,18,"E",0.5433
85,"STR",2,4,75,71,89,18,"E",0.4878
85,"STR",2,5,75,71,89,18,"E",0.479
85,"STR",2,6,75,71,89,18,"E",0.465
85,"STR",2,7,75,71,89,18,"E",0.5472
85,"STR",2,8,75,71,89,18,"E",0.426
85,"STR",2,9,75,71,89,18,"E",0.4084
85,"STR",2,10,75,71,89,18,"E",0.4319
85,"STR",2,11,75,71,89,18,"E",0.4589
85,"STR",2,12,75,71,89,18,"E",0.4108
85,"STR",2,13,75,71,89,18,"E",0.4392
85,"STR",2,14,75,71,89,18,"E",0.4841
85,"STR",2,15,75,71,89,18,"E",0.5168
85,"STR",2,16,75,71,89,18,"E",0.4818
85,"STR",2,17,75,71,89,18,"E",0.4283
85,"STR",2,18,75,71,89,18,"E",0.4485
85,"STR",2,19,75,71,89,18,"E",0.3918
85,"STR",2,20,75,71,89,18,"E",0.3765
85,"LTR",1,1,75,71,89,18,"E",0.7032
85,"LTR",1,2,75,71,89,18,"E",0.6307
85,"LTR",1,3,75,71,89,18,"E",0.5843
85,"LTR",1,4,75,71,89,18,"E",0.7861
